Time,vcu.GNSS.altitude
290944850,733.69357261603
290954813,733.693514612605
290964916,733.693452790263
290974829,733.693411104614
290994895,733.693331417569
291004881,733.693260253131
291014813,733.69321938057
291034872,733.693120718162
291044822,733.693099663738
291054814,733.693033030679
291064952,733.692994833022
291074906,733.692924282455
291084626,733.692863176635
291094850,733.698094089617
291104692,733.698113966544
291114901,733.698079401765
291124910,733.697980241079
291134958,733.697962945793
291144718,733.697917111916
291154984,733.697806229393
291164781,733.697751459054
291175038,733.697695078445
291185083,733.697654485441
291194739,733.697632883006
291205138,733.697550148863
291214980,733.697510714715
291234954,733.697426074621
291264890,733.697258339336
291274802,733.69725333422
291304929,733.698658388748
291344903,733.698411788442
291354948,733.698350332445
291374909,733.698257067212
291384810,733.69825033797
291394974,733.698213294017
291414813,733.698045244731
291424806,733.698089243102
291434869,733.697917397061
291454812,733.697777994064
291464908,733.69779207652
291474901,733.697683767517
291494889,733.711978436491
291504910,733.712012386568
291514817,733.711973857324
291524816,733.711884874341
291534869,733.711891276747
291544897,733.711811350644
291554648,733.711748285015
291564910,733.711791279486
291574908,733.711675406914
291584891,733.711623185809
291594982,733.711591842934
291604960,733.711614338186
291614815,733.711550760032
291624666,733.711490814705
291634684,733.711376593754
291644730,733.71134197709
291654776,733.711276839167
291664821,733.711231483117
291674755,733.711181064398
291684999,733.711271711785
291695059,733.71886214969
291705055,733.71876211575
291714837,733.718767289443
291724813,733.718646556939
291734863,733.718664207932
291754811,733.718557916392
291764913,733.718457727067
291774814,733.718427538552
291794892,733.718340640975
291804870,733.718308941054
291814808,733.718189246851
291824811,733.718124989697
291834814,733.718074165925
291844820,733.718013712496
291854655,733.718041374959
291874715,733.717883763093
291884913,733.717843843144
291894976,733.717608167863
291904962,733.717557352051
291914895,733.717487586226
291934951,733.71727204122
291954812,733.717074365442
291964911,733.716978101729
291974837,733.716913247568
291984810,733.716839664965
291994891,733.716791724321
292004877,733.716815697757
292014812,733.71672517588
292024665,733.716693061389
292034712,733.716629190036
292044929,733.716558349173
292054924,733.716471763822
292064827,733.716363802509
292074990,733.716265028022
292084822,733.716173924448
292095012,733.725414168148
292104905,733.725397592716
292114923,733.72534727797
292124892,733.72520846891
292134944,733.725158415938
292144893,733.725116772228
292154811,733.725164176067
292165022,733.725136488843
292174895,733.724984851026
292194950,733.724775975425
292204951,733.724688609407
292214894,733.724631510966
292224810,733.724598498608
292234810,733.724540372423
292244817,733.724487356565
292254812,733.72445004707
292264912,733.72441440617
292274860,733.724417158948
292284844,733.724422673891
292294805,733.724453920659
292304899,733.738823692547
292314812,733.73886875364
292324810,733.738919555846
292334861,733.738959836592
292344810,733.738989733611
292354808,733.738996947664
292364949,733.738959252703
292374860,733.738910946937
292384817,733.738816688885
292394883,733.738645221281
292404878,733.738435186271
292414892,733.738184495625
292424891,733.737922553846
292434948,733.737692901515
292444900,733.73750608202
292454891,733.73738904862
292464995,733.737244101052
292474841,733.737201454205
292484679,733.737179546719
292494728,733.757286803244
292504959,733.757436454183
292514893,733.757425033349
292524891,733.757405505297
292554665,733.757199059342
292564924,733.757153910614
292574729,733.757003229824
292584915,733.756963136897
292604938,733.756748182306
292614807,733.756693013362
292624812,733.75669590052
292634863,733.756693819465
292644815,733.756684819033
292654810,733.756680457649
292664905,733.756650018186
292674846,733.756708205583
292684670,733.756688368063
292694715,733.788153961679
292704731,733.788251718663
292714895,733.788145137187
292724892,733.788124782317
292734949,733.788129478453
292744950,733.788151238346
292754818,733.788221561095
292764991,733.788274248098
292774832,733.788354448465
292784818,733.788469614607
292794830,733.788598105286
292804876,733.78872579426
292814666,733.788846782063
292824673,733.788948269197
292834872,733.789044312922
292854716,733.789106606208
292864917,733.789070051585
292874728,733.789009924483
292894769,733.807839669753
292904813,733.807725680279
292914832,733.807589947042
292924868,733.807452856185
292934872,733.807336895494
292944907,733.807213685504
292954914,733.807142527556
292964957,733.807077782403
292975002,733.80703482528
292985203,733.807009102224
292995044,733.807044679626
293005051,733.807063031076
293015196,733.806985421725
293025176,733.807012778518
293035185,733.806993546896
293044639,733.806941981631
293054684,733.806907921709
293074741,733.806929980929
293095371,733.828927703471
293115212,733.828983824664
293124804,733.828940482854
293135265,733.829082548669
293154781,733.82901219395
293165174,733.829059990421
293174813,733.829033230533
293194881,733.829083762554
293204686,733.829069554515
293214889,733.829102894975
293234887,733.829180144126
293244894,733.829140142188
293254889,733.829165625157
293274988,733.829218988481
293284808,733.829185243972
293294829,733.859464805821
293304868,733.859614839574
293314801,733.859797919755
293324805,733.860007726496
293334854,733.860239840833
293354802,733.860692491518
293364904,733.860881516666
293374806,733.861046675382
293404871,733.861224488581
293414802,733.861171951488
293424804,733.861103580159
293464970,733.860897079969
293504959,733.89384524207
293534704,733.893912839223
293544898,733.893955100175
293554890,733.894059624545
293574899,733.894240147572
293594939,733.894394346735
293604858,733.894526864791
293614886,733.894602492655
293624918,733.894615591882
293634915,733.894648185538
293644922,733.89473177991
293654913,733.894806493219
293665007,733.894878241917
293675004,733.894842788512
293694910,733.910045322278
293704925,733.910100856265
293714914,733.910229091451
293734962,733.910342898977
293744839,733.910441016087
293754827,733.910544570725
293764884,733.9106398574
293794902,733.910888791354
293814805,733.911034122073
293834829,733.911284042642
293854830,733.911323176297
293874907,733.91150757554
293884781,733.911605692578
293894880,733.940333624283
293904823,733.940529192216
293914803,733.940639078084
293934703,733.94083571493
293944750,733.940900545553
293954912,733.941057970754
293974961,733.941201177622
293984913,733.941379283353
293994967,733.941479007048
294004894,733.941569377861
294014826,733.941658551201
294034805,733.94188284166
294044834,733.942003124233
294054829,733.94211416287
294064952,733.94225368946
294074878,733.942372178557
294094748,733.968060160314
294104762,733.968125561536
294114915,733.968305846005
294134968,733.968540751959
294144727,733.968695789161
294155054,733.968856240648
294164792,733.968954924192
294175093,733.969152241127
294185092,733.969221835645
294195138,733.969370654855
294205143,733.969470236436
294214819,733.969636518361
294234882,733.969904029069
294244836,733.969945228637
294254800,733.970132750256
294274859,733.970356890533
294284878,733.970505401384
294294847,733.97063734414
294304873,733.970703222552
294314860,733.991421911393
294324834,733.991693814387
294334896,733.991721627437
294344858,733.991910025037
294354927,733.991984730172
294364948,733.992227876533
294374899,733.992263341221
294384828,733.99236775771
294394900,733.992519398105
294404894,733.992666940553
294414684,733.992858837788
294434774,733.993029829546
294444917,733.99316157628
294454910,733.993344801635
294465002,733.99344463757
294474829,733.993548706654
294494838,733.993754969706
294514828,734.004731202138
294524826,734.004897299619
294534889,734.004993976394
294544876,734.005144569308
294554822,734.005296481142
294564923,734.005462625413
294584827,734.005726160489
294594900,734.005831687173
294604890,734.005940212075
294614672,734.006042290282
294624904,734.006209962095
294634758,734.006243952623
294644709,734.006362725544
294654986,734.00646773789
294664771,734.00660131051
294675005,734.006719802135
294695072,734.01551160668
294704721,734.015619878937
294714987,734.015800843059
294754815,734.016264688838
294764995,734.01638416807
294774792,734.016502572376
294784791,734.016641252198
294794863,734.016727742412
294804845,734.016863446446
294814813,734.016984002214
294824817,734.017145389307
294834815,734.017309913186
294844822,734.017343676205
294854816,734.017438054892
294864870,734.017669195746
294874905,734.017795672331
294884906,734.017827875639
294894898,734.03796293398
294904729,734.038086738165
294914898,734.038264694569
294924899,734.038349946291
294934953,734.038489627481
294944958,734.038622192485
294954832,734.038735141603
294974826,734.039004308754
294984668,734.039144871276
294994898,734.03940225143
295004874,734.039442866069
295014685,734.039604911458
295024720,734.039786572019
295034724,734.039857459249
295044750,734.040030136124
295054800,734.040109702148
295064824,734.040306087129
295074856,734.040395882193
295084863,734.040483001874
295094871,734.055992692709
295114909,734.056196887697
295124916,734.056381418013
295134921,734.056526416551
295144840,734.056661470997
295154872,734.056808822295
295175157,734.05707671187
295194922,734.057441750461
295204928,734.057504351022
295214960,734.057650487646
295225187,734.05778220193
295235018,734.057970157848
295244720,734.058130984931
295255238,734.05821635537
295265092,734.058371238974
295275247,734.058500401003
295285292,734.058708814875
295295262,734.058786529793
295315871,734.06577463312
295335265,734.065986031288
295344821,734.066204587125
295354864,734.066322734852
295365314,734.066422449781
295374696,734.066587082951
295394924,734.06692846633
295404891,734.067041546346
295424814,734.067320551032
295464858,734.067816451261
295504856,734.082918983933
295544679,734.083529552263
295554694,734.083673506748
295574963,734.084049162782
295584896,734.084076561649
295594914,734.084272026603
295614822,734.084556547674
295724795,734.088702549503
295744853,734.088957007203
295754889,734.089086608677
295774965,734.089354106032
295784971,734.08948987049
295794976,734.089630373635
295804980,734.089732500783
295815207,734.089920109207
295825212,734.089991638517
295835026,734.090137908668
295845030,734.090303232749
295855063,734.090392296413
295875114,734.090689662464
295895326,734.097185488801
295904989,734.097320853973
295914643,734.097438437875
295924651,734.097643242058
295935033,734.097686951247
295945209,734.097859070655
295954693,734.097943901173
295965879,734.098178480308
295974704,734.098179595534
295994743,734.098462866521
296004785,734.098670186755
296015063,734.098837862868
296035108,734.099002085486
296045311,734.099106044898
296055117,734.099248195143
296075161,734.099481107958
296085337,734.099628058582
296094854,734.11558885277
296115375,734.115833533197
296125375,734.116088780676
296134906,734.116211068671
296155402,734.116424820751
296165388,734.116552843909
296175412,734.11675585961
296254805,734.117736681823
296264831,734.117841778254
296275098,734.117989374583
296295118,734.118253604356
296304743,734.110142490012
296315441,734.110269664601
296324805,734.110378814708
296334852,734.110442394016
296344895,734.11052769456
296355521,734.110629504255
296365545,734.110743592566
296375589,734.110917311118
296385284,734.11102469342
296395544,734.111097524379
296414809,734.11122538666
296424805,734.111347478309
296434904,734.111413486324
296444837,734.111507635338
296454805,734.111612024579
296464889,734.11179085896
296474873,734.1118826949
296484899,734.111956849949
296494662,734.133234587869
296504710,734.133261779676
296514885,734.133415743127
296534963,734.133734542818
296554829,734.133960710198
296574855,734.134134291835
296584805,734.134214140809
296594831,734.134349858388
296613834,734.134584825384
296623829,734.134781888844
296633927,734.134869755486
296653826,734.135141932591
296673944,734.135378215147
296693829,734.135491519482
296713840,734.132240170611
296723831,734.132311124689
296733868,734.132426188176
296753824,734.13264958869
296773886,734.132840691727
296793865,734.133124428641
296813713,734.133353971387
296833952,734.133635293754
296853691,734.133939125146
296863736,734.134113487013
296873752,734.134285804204
296883794,734.134455214793
296893841,734.151554232056
296914133,734.15197205422
296924000,734.152154604053
296934017,734.152325678865
296953645,734.152627780815
296963664,734.152794235162
296973907,734.152911306843
296993972,734.152904918818
297013949,734.152820657793
297053827,734.152807426988
297063825,734.152895474715
297073836,734.15300224967
297083838,734.153135222138
297113827,734.183316857903
297123802,734.183478635805
297133840,734.183636403453
297153876,734.18389986267
297163824,734.184037882042
297173826,734.184234726192
297193858,734.184586050702
297203925,734.184747732957
297213828,734.184892211859
297233838,734.185205072281
297253824,734.185625685888
297273903,734.18609644135
297283871,734.18633977155
297293687,734.186588827688
297313911,734.195759609891
297323907,734.195956371283
297333953,734.196129912201
297343953,734.196277015501
297373829,734.196663289846
297383828,734.196723374762
297413751,734.196786832457
297423769,734.19684184817
297433813,734.196918785528
297444035,734.197031536853
297464079,734.197305680806
297474129,734.197442169576
297484121,734.197538412231
297504180,734.21723748169
297513827,734.217346051313
297523824,734.217472360029
297533871,734.217584271912
297553826,734.217811441958
297563814,734.217978277713
297573826,734.218102496001
297583825,734.21830942715
297593863,734.218496978425
297614831,734.218792672924
297624827,734.218938301863
297634870,734.219021383113
297654824,734.219283364597
297664825,734.219430083778
297714836,734.237689545473
297724826,734.237879584583
297734866,734.23810723922
297754832,734.238445959636
297774704,734.238722243754
297794926,734.239027379055
297805008,734.239194195514
297814910,734.239335797858
297824825,734.239479646938
297864850,734.240081908425
297894810,734.240582219072
297905000,734.259028189539
297924713,734.259528240316
297944772,734.259978069425
297964861,734.260248985564
297985081,734.260486172148
298015085,734.260975883262
298025081,734.261159298479
298035120,734.261358945063
298054828,734.261761912016
298064827,734.261977444543
298074963,734.262192317539
298084830,734.262460468162
298094828,734.266089680291
298114866,734.266396023164
298124833,734.266561808028
298134831,734.266729995841
298144879,734.266928004705
298154831,734.267089334553
298164831,734.267332952273
298174878,734.267466026497
298184832,734.267671714233
298194854,734.267871932929
298214894,734.268282392692
298224831,734.268473761385
298234835,734.268632990759
298254715,734.268998357591
298264918,734.269138179272
298274810,734.269368264158
298294923,734.26970428293
298304944,734.281274290897
298314849,734.2815182091
298334835,734.281911066149
298344918,734.282104200172
298354893,734.282312030281
298374949,734.282713230933
298394888,734.283077287368
298414871,734.283443309857
298424854,734.283593505964
298434705,734.283806516962
298454907,734.284153182565
298464907,734.284410003143
298474858,734.284556525658
298494713,734.293438510671
298504657,734.293592172921
298514702,734.293779922789
298534990,734.294160890186
298544808,734.294325930303
298555011,734.294505827711
298574928,734.294865754468
298584858,734.29503749403
298594850,734.295229102401
298614827,734.295569193142
298634824,734.296058552005
298654825,734.296425144108
298664861,734.296550460476
298694861,734.301063497343
298704827,734.30125101703
298714880,734.3013917149
298724911,734.301543534819
298734776,734.301723405966
298744789,734.301871705062
298754948,734.302031513807
298764937,734.302235455159
298774976,734.302382732645
298784971,734.302564199888
298794856,734.302746944952
298804824,734.302906083163
298824825,734.303254413375
298844933,734.303596548436
298854834,734.303786450419
298864854,734.303956492824
298874919,734.304148116936
298894864,734.317332712675
298904823,734.31751375537
298914882,734.317704135752
298924910,734.317871661369
298934908,734.318027194106
298944818,734.318192443698
298954943,734.318355662057
298964822,734.31850106962
298974825,734.318673150345
298984826,734.318857550954
298994858,734.319047376861
299004823,734.319185734859
299024676,734.319588644277
299034905,734.319708704272
299044931,734.319863707518
299054953,734.320062141251
299064719,734.320181538362
299074991,734.320337228528
299085001,734.320555074672
299104991,734.322509263184
299115087,734.322662709143
299134822,734.322990722962
299144865,734.323116440642
299154932,734.323264171035
299174822,734.323579049082
299184868,734.323729649394
299194694,734.32398762033
299204879,734.324118410921
299224917,734.324384109872
299234905,734.324496872487
299244946,734.324673087587
299254971,734.324801542956
299274866,734.325105198875
299284906,734.325246051356
299304821,734.331297276025
299314866,734.331416822104
299324877,734.331567642108
299344870,734.331854481898
299354821,734.332004372463
299364823,734.332175232907
299374822,734.332298150919
299394679,734.332595622855
299404697,734.33272069017
299414743,734.33292404074
299434898,734.333148725946
299444905,734.333340078789
299454897,734.333454318368
299474850,734.333791170802
299494870,734.331951600539
299504819,734.332066018542
299514840,734.332214298436
299534817,734.332431352934
299554859,734.332711597537
299564652,734.332832421922
299574697,734.332954998697
299594967,734.333186777636
299614708,734.333480877916
299624751,734.333666898754
299635019,734.333765853637
299645034,734.333876281009
299655080,734.333995239052
299664685,734.334206870462
299675083,734.334245429691
299695068,734.339761854717
299704914,734.339918060208
299714831,734.339990689543
299734831,734.340259503053
299744891,734.340370938899
299764851,734.340713670266
299774830,734.340761132451
299784850,734.340938679723
299804828,734.341217295832
299814830,734.34136740207
299824894,734.341442374705
299834829,734.341542143604
299844835,734.341678234356
299854925,734.341785782592
299864878,734.34189552367
299874858,734.342063945339
299894724,734.348641684835
299904913,734.348736553358
299914915,734.348886026548
299934914,734.349060072385
299944981,734.349252740882
299974830,734.349543609038
299984832,734.349656212005
300004831,734.349919747085
300024887,734.350214982172
300044836,734.350357901803
300054884,734.350428943726
300074834,734.3506925691
300084893,734.350863627267
300094861,734.350855457975
300104666,734.34789628796
300134671,734.348225817845
300144717,734.348319447412
300154847,734.348375095577
300175082,734.348521833563
300185094,734.348596935095
300195144,734.348710843442
300215079,734.348878412282
300225182,734.348983053329
300234831,734.349128868504
300244835,734.349194466447
300264897,734.349358537749
300274829,734.349507548555
300284825,734.349603743765
300294922,734.349651610175
300304837,734.349741765138
300314829,734.349654280915
300334836,734.35214497908
300344836,734.352161154311
300354678,734.352268133032
300374912,734.352414772715
300384914,734.35249256705
300395010,734.352554212302
300404915,734.352644344064
300414822,734.352743168325
300425009,734.352813662656
300434867,734.352889699374
300444833,734.352997918642
300454870,734.353104489608
300464903,734.35320466652
300474907,734.353278539726
300494868,734.370066253687
300504851,734.370228084674
300514849,734.370300501909
300534866,734.37049299703
300544835,734.370710513584
300554914,734.370674855003
300564895,734.370897826149
300574826,734.370902439241
300594858,734.371089247266
300604828,734.371165831864
300614659,734.371380111115
300634908,734.371519718479
300644917,734.371650169465
300654685,734.371784127507
300674746,734.371869716648
300684985,734.371952756293
300695081,734.382828894741
300714694,734.382996059314
300725019,734.383042912588
300735003,734.383092820804
300745047,734.3831444436
300754947,734.383182383935
300764970,734.383204801052
300774905,734.383237755814
300784824,734.383270067847
300795002,734.383312943421
300804824,734.38335562763
300824920,734.383477749201
300834689,734.383573113031
300844916,734.383603775612
300854937,734.383690988827
300864977,734.383798456125
300874918,734.383963679233
300884946,734.384023815615
300895004,734.390862796477
300914695,734.391083906579
300924923,734.391194639502
300934735,734.391304795041
300944739,734.391467104106
300984787,734.392008497176
301024838,734.39272575498
301064887,734.393473687291
301094906,734.425393521102
301104712,734.425658889719
301115137,734.425835702699
301125003,734.426035854027
301145139,734.426410657412
301155228,734.426585804795
301165196,734.426866441703
301185154,734.427092047757
301195224,734.427231461865
301215216,734.427478314174
301224768,734.427645568299
301235134,734.427744839399
301254705,734.427955418265
301264720,734.428065934764
301275212,734.428125379869
301295258,734.428225739706
301305247,734.446968287593
301314656,734.447060461229
301335326,734.447287145184
301344915,734.447508881436
301354910,734.447687389162
301365387,734.44796213357
301374833,734.448174424295
301395019,734.448670462574
301404844,734.448943158292
301414843,734.449169212385
301424920,734.449378015284
301434893,734.449609891049
301454884,734.449998418091
301464913,734.450231961149
301474909,734.45046587244
301484834,734.450668568199
301494940,734.467298392978
301514846,734.467835475916
301524955,734.46805587392
301534906,734.468370211354
301554894,734.468723989186
301564909,734.468927736234
301574848,734.4690351073
301594689,734.469316239047
301604903,734.469455198407
301614912,734.469587485117
301634911,734.469877073781
301654831,734.470186674545
301674906,734.470553420484
301694916,734.505609364955
301704831,734.505884830818
301714825,734.506154761184
301724916,734.506449610235
301734896,734.50669698717
301754917,734.507235546655
301764981,734.507512668613
301774668,734.507746443229
301794764,734.508274180029
301805076,734.508562596726
301815069,734.508828115882
301834979,734.509402909258
301854825,734.509987348079
301865042,734.510193849492
301874872,734.510464998093
301894914,734.527372487151
301904823,734.527653774821
301914823,734.527943474342
301934836,734.528487812742
301944875,734.528748539975
301954863,734.529012320592
301964864,734.529249011408
301974820,734.529478578421
301994911,734.529878512949
302004824,734.530089693435
302014821,734.530326760687
302034817,734.53087648502
302044828,734.531146883994
302064883,734.531788896449
302074903,734.532016486424
302084890,734.532250666234
302094760,734.551818684024
302104907,734.55212111256
302114905,734.552467109454
302125001,734.552719989966
302134832,734.553012840355
302144873,734.553311025098
302154862,734.553632244111
302164883,734.553965551924
302174819,734.554320560055
302194908,734.555032656805
302204819,734.555397749893
302214818,734.555737475006
302234831,734.556386318705
302244833,734.556690998492
302254683,734.557110471462
302274771,734.557552302118
302294833,734.558133280909
302305048,734.568301998064
302314990,734.568616564298
302325088,734.569005520985
302335022,734.569318925249
302355093,734.569903018724
302364760,734.570195620829
302374902,734.570502612463
302394995,734.571114208324
302404820,734.571441309745
302414818,734.571762390609
302434821,734.572336489102
302444826,734.572640926373
302454865,734.572948561719
302474846,734.573598635565
302484844,734.573971381222
302494869,734.563907882512
302514827,734.564456165426
302534865,734.565007784127
302544819,734.565378727333
302564891,734.565814036636
302574903,734.566124475481
302594989,734.566646468287
302604905,734.567014960587
302614914,734.567282547505
302634836,734.567748765381
302644832,734.568151183543
302654866,734.56834267197
302664891,734.568624795997
302674876,734.568884340159
302684820,734.569160869141
302694921,734.560260687893
302704829,734.560531588737
302714797,734.560760141208
302724893,734.56109208228
302734878,734.561267699642
302744888,734.561542605399
302754916,734.561799846633
302764773,734.561973196158
302774907,734.562284979802
302794999,734.562704636235
302804828,734.562933766883
302814675,734.56316646441
302834913,734.563701281273
302844913,734.563982510241
302854950,734.564141931165
302874989,734.564610952511
302884680,734.564851673775
302895003,734.56241412591
302904911,734.56262612496
302914906,734.562924431448
302934909,734.563311046433
302944972,734.563606270247
302954957,734.563850503968
302974822,734.564287275352
302984824,734.564467402641
302994861,734.56467911497
303014824,734.565203275713
303034645,734.56568919812
303044693,734.565803027392
303054741,734.566019671462
303074961,734.566577078091
303095008,734.557495790526
303104827,734.557643351995
303114824,734.557852408399
303134833,734.558236765628
303144894,734.558435549271
303154701,734.558653363652
303164749,734.55891761677
303174765,734.559125574102
303184779,734.559259596404
303194976,734.559429616172
303214824,734.559825415102
303234835,734.560254852819
303254790,734.560628340834
303264794,734.560768718005
303274800,734.560956089696
303294838,734.561356784836
303304843,734.555449691215
303314847,734.555578364321
303335070,734.555928112663
303345086,734.556120381018
303354919,734.556277894225
303375135,734.556666848082
303385136,734.556786468338
303395218,734.556954234102
303415139,734.557347979164
303425157,734.557447425957
303434696,734.557630163395
303445225,734.557836880162
303455219,734.558039240455
303475306,734.558473484445
303485204,734.558686531018
303495352,734.57711448225
303514670,734.577522981614
303534764,734.57785116392
303544910,734.578055280344
303554905,734.578320236455
303565272,734.578497672908
303574820,734.578662686912
303594917,734.579076858759
303604843,734.579330038658
303614813,734.579461551491
303644837,734.580100383238
303664880,734.580444762239
303724914,734.576113108062
303744879,734.57649284842
303754671,734.576637917191
303764881,734.576869298005
303784761,734.577089475202
303804814,734.577450732832
303814819,734.577593578877
303834859,734.57806283739
303844864,734.578119682725
303855065,734.578327445315
303874909,734.578701677623
303884914,734.578825528612
303894918,734.586970892187
303904954,734.587206192427
303914992,734.587383580518
303935058,734.587760277125
303955146,734.588223500294
303975186,734.588553004411
303995196,734.588957163786
304005230,734.589241925678
304015235,734.589333235816
304035439,734.58971367115
304045278,734.589791751037
304065203,734.590140076113
304075210,734.590274965255
304085245,734.590504493914
304115262,734.602801986402
304125450,734.602932233203
304145136,734.603323860321
304154669,734.603486386319
304165174,734.603707188664
304195582,734.604182055407
304205604,734.604375483671
304235424,734.605022392323
304245378,734.605188819434
304275383,734.605801679987
304285387,734.605943404985
304295422,734.610106408432
304314836,734.610430790921
304354836,734.611203828968
304374861,734.611635601985
304394888,734.611882828191
304414819,734.612226172063
304424842,734.612385590619
304454926,734.612899333137
304464781,734.613051869253
304495010,734.614565896725
304515003,734.614877934342
304535120,734.615206248873
304574945,734.615885549409
304604865,734.616425865213
304614851,734.616565168806
304654936,734.617316940363
304665006,734.617505266906
304675034,734.617656214632
304704874,734.608027369833
304734850,734.608410588664
304764840,734.608826154006
304804822,734.609444810079
304834923,734.609822564908
304864874,734.610167193776
304904821,734.61450610774
304924844,734.614770476554
304964725,734.615331563019
305004990,734.615880353798
305035088,734.616230207845
305064871,734.61659499461
305104907,734.613068044233
305134750,734.61336626405
305145065,734.613594137845
305164947,734.613688213278
305204864,734.614144684132
305244828,734.614537336663
305254819,734.614705632306
305284805,734.615009121761
305304905,734.605259691838
305324820,734.605367554555
305364885,734.605609061749
305394823,734.60586033775
305414819,734.605908336751
305424821,734.606020008814
305474966,734.606238450346
305494883,734.606328641596
305504969,734.599376442777
305524980,734.599442061313
305544908,734.59954250589
305584654,734.599615930594
305614794,734.599682655753
305625013,734.599746509717
305655012,734.599850124672
305665083,734.599845171819
305704908,734.584960221197
305754842,734.584877106608
305764843,734.58482639867
305784843,734.584825944476
305804922,734.584835025773
305824871,734.584792446301
305844912,734.584788661756
305854846,734.584819519332
305864843,734.584858408503
305894874,734.573825482628
305904911,734.573728401971
305954924,734.573534829833
306024844,734.573210045113
306064922,734.573021664401
306104805,734.568727905513
306145089,734.56853798595
306174924,734.568378899203
306184939,734.568320843391
306205018,734.568156802954
306224842,734.568044530781
306304949,734.560507269416
306324843,734.560233406344
306364839,734.559889208133
306404939,734.559636594087
306464841,734.559130566609
306484843,734.558895501439
306524842,734.555309298339
306604768,734.554586128404
306664828,734.5541307354
306704945,734.552950105397
306724913,734.552668234886
306764836,734.552302886994
306804925,734.551874981742
306824830,734.551755118242
306864830,734.551288142902
306904934,734.55367810413
306924911,734.553470886378
306984826,734.552741058258
307024828,734.552310260653
307064937,734.551782376919
307084898,734.55159803557
307105018,734.559047562565
307124672,734.558828736597
307224825,734.557784956807
307264732,734.557418949611
307284960,734.557152800495
307324827,734.569764307802
307364698,734.569443783723
307384767,734.569306683246
307424826,734.569071084516
307444885,734.568855764912
307464828,734.568650282861
307484830,734.568473270192
307524910,734.574541876995
307564932,734.574414843504
307604826,734.574156444192
307624825,734.573896345042
307745038,734.590485968962
307784874,734.590590686152
307824934,734.590640370108
307845035,734.590518197758
307904823,734.595263919589
307944873,734.594872718619
307984874,734.594818659563
308024947,734.594522077954
308064855,734.594360011572
308144873,734.607650233243
308184936,734.608000331813
308204653,734.608097067838
308244908,734.607965267816
308264909,734.607659847956
308285020,734.607350306542
308304807,734.607171780794
308344905,734.616409214745
308364962,734.616336759005
308384770,734.616214090071
308404902,734.616101911626
308444844,734.615973468302
308484948,734.616293763032
308524976,734.598370265921
308544872,734.598439116591
308604818,734.597552626423
308644841,734.597189536464
308664840,734.597114435863
308704840,734.606566043527
308724850,734.606471031788
308744846,734.606420803088
308764695,734.606219554669
308825012,734.606177074442
308864678,734.605906114157
308904921,734.599293212086
308944984,734.599060750421
309004671,734.59867265333
309044722,734.598481010027
309084805,734.598268775655
309104816,734.597753600232
309125048,734.597819467101
309144865,734.597901384135
309164877,734.597916100087
309185107,734.597842950519
309205070,734.597545197495
309225117,734.597112261283
309245072,734.596706879151
309325210,734.590977595857
309334721,734.590841119149
309344767,734.590758042512
309385257,734.590306892234
309424717,734.590094034895
309504936,734.591609929863
309544976,734.591351253555
309584857,734.591123653569
309624908,734.59064201657
309634870,734.59051659517
309664899,734.590136251558
309684842,734.590071312901
309734901,734.589516754437
309744854,734.589354291966
309784914,734.588813595852
309794763,734.588797546196
309804935,734.588726418471
309844943,734.588231147616
309884703,734.58764100814
309894744,734.588251045556
309945023,734.587690223896
310024947,734.586670113116
310065020,734.58612985503
310104848,734.586863131612
310164907,734.586069557525
310224968,734.585258826919
310264914,734.584802581434
310284933,734.584525476792
310324944,734.604849369673
310384847,734.604330432267
310424943,734.604029780749
310444769,734.60380781116
310465039,734.603607972691
310485020,734.603284466022
310505015,734.621121467295
310525118,734.621042741113
310544854,734.620944561902
310564726,734.620787573454
310604922,734.620497346099
310625027,734.620376555016
310644821,734.620205209547
310684799,734.619997947186
310724873,734.635298019275
310764896,734.635125259229
310794947,734.635041298257
310884947,734.634645699232
310895075,734.644808381796
310934902,734.644632501455
310984757,734.644509002319
311025008,734.644453698347
311065148,734.644276495557
311084847,734.644264666393
311104933,734.648054950259
311124924,734.647957614725
311144992,734.647934177061
311184851,734.647771347634
311284915,734.647365873505
311304950,734.653636867763
311404897,734.653275101009
311444947,734.653115928784
311484926,734.652972066702
311515233,734.644717086063
311525125,734.644672148017
311544638,734.644621267173
311565233,734.644513756488
311585234,734.64443175307
311605322,734.644411716181
311644878,734.644292366131
311685306,734.643994821745
311804672,734.636470956495
311844720,734.636291464376
311884771,734.636060665682
311924909,734.628792683303
311964963,734.628602941921
311985000,734.628417028842
312005012,734.628167537448
312045256,734.627868371332
312115156,734.621549362302
312175459,734.62091656962
312185230,734.620869041246
312245482,734.620350993151
312285508,734.619936525312
312305495,734.619814368183
312325467,734.614247189791
312345388,734.614021107569
312384836,734.613677608897
312424814,734.613216466387
312504922,734.613969853133
312545004,734.61356939809
312604976,734.613062819815
312884844,734.598612851027
312904886,734.595407179018
312944878,734.594773856195
313044995,734.593370803166
313085000,734.592860518649
313124837,734.593697401375
313144843,734.593411071459
313204880,734.592703594448
313244700,734.59218894408
313284724,734.591596690982
313324972,734.59196595609
313364831,734.591416942683
313514900,734.598808547657
313605023,734.597973086762
313644896,734.597379327461
313684852,734.59672313105
313744964,734.605947561548
313885036,734.604458931251
313895044,734.609410835241
313944832,734.609387096105
313984855,734.609063476426
